Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
179.75,6,64,194.931760085483,194.931760085483,0,0.22,0.4,0,0.26,0.69,0,0,0.31,0.83,0,1.97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,762.74,66.9,78.97,72.92770009041527,4.532058481950553,72.16,84667035.07215519,9.5,12.074746864547643,6.411283526183537,25.01860133938708,0.9,141.55
232.74,6,64,393.4380109811133,393.4380109811133,0,0.16,0.11,0.32,0.15,0.58,0,0,0.57,0.63,0.54,2.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,688.55,58.24,77.38,66.07290253653295,6.785456174252536,64.87,84667035.07230954,9.5,11.491335781348864,9.585153605965298,61.48916473739538,0.87,141.55
235.42,6,64,47.15428141334165,47.15428141334165,0,0.15,0.08,0.37,0.18,0.55,0,0,0.56,0.62,0.52,2.27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,688.87,56.52,78.36,64.76777774152232,8.150068119492415,64.82,84667035.0725533,9.5,11.372156083615378,11.533131617296132,76.49587364302698,0.89,141.55
211.55,6,64,16.813551396480452,16.813551396480452,0,0.23,0.18,0.17,0.17,0.76,0,0,0.45,0.83,0.27,2.45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,700.09,59.65,74.78,66.3122619134821,5.677530784314975,67.23,84667035.07272987,9.5,11.506489646600098,8.021544779219875,42.93496715150592,0.88,141.55
180.26,6,64,105.17607682917593,105.17607682917593,0,0.27,0.22,0,0.24,0.99,0,0,0.28,0.97,0.01,2.23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,721.78,66.2,73.22,68.7896841950619,2.814329078732942,68.85,84667035.07293734,9.5,11.728712827954908,3.9740648485735095,8.967494375318818,0.92,141.55
211.4,6,64,115.10691659549424,115.10691659549424,0,0.18,0.23,0.18,0.24,0.79,0,0,0.45,0.73,0.27,2.42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,703.14,60.8,73.36,66.55698082215343,4.890952673965374,67.52,84667035.07312067,9.5,11.529575291781684,6.905420999304499,34.54048509560396,0.93,141.55
202.96,6,64,90.77083424247392,90.77083424247392,0,0.19,0.32,0.2,0.15,0.76,0,0,0.48,0.76,0.32,2.22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,706.82,62.48,74.88,67.29523253681303,4.774854122970232,67.25,84667035.0732656,9.5,11.593265687706232,6.740327157937899,31.57324082649525,0.91,141.55
251.02,6,64,26.55151571447157,26.55151571447157,0,0.13,0.14,0.33,0.16,0.64,0,0,0.67,0.61,0.48,2.66,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,691.78,58.14,79.16,66.32044385898759,6.75262119089745,66.65,84667035.07351093,9.5,11.506489941769765,9.535622093578803,53.53812226498248,0.89,141.55
143.36,6,64,225.45717491725907,225.45717491725907,0,0.16,0.55,0,0.15,0.83,0,0,0.16,1,0.04,1.49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,755.19,67.16,77.75,71.9748067083845,3.61378538931746,71.77,84667035.07358465,9.5,11.997106056005824,5.106804655039749,15.361945511987424,0.88,141.55
188.55,6,64,128.02803803874806,128.02803803874806,0,0.1,0.21,0.17,0.2,0.83,0,0,0.33,0.78,0.22,2.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,726.89,61.36,76.45,69.01462919704134,5.6867126719748216,68.59,84667035.0736988,9.5,11.741885968845072,8.039947522734023,41.90732580993182,0.92,141.55
194.29,6,64,53.239211788691776,53.239211788691776,0,0.21,0.26,0.12,0.23,0.88,0,0,0.35,0.85,0.28,2.37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,713.07,61.8,74.04,67.48453028460187,4.439780306707346,68.33,84667035.07383136,9.5,11.61273202247613,6.257376185713509,28.333457170274343,0.89,141.55
239.72,6,64,14.782414315776895,14.782414315776895,0,0.28,0.07,0.29,0.16,0.68,0,0,0.78,0.54,0.43,2.69,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,671.03,55.24,73.55,63.51959747674066,6.264849224310407,64.98,84667035.07402796,9.5,11.26320597190553,8.824413679354006,50.093399312518684,0.89,141.55
260.04,6,64,18.738076432142783,18.738076432142783,0,0.26,0.13,0.18,0.29,0.76,0,0,0.67,0.87,0.29,2.63,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,725.67,61.64,78.62,68.32722211586143,6.351344319872368,70.59,84667035.07420419,9.5,11.680305179245089,8.980132214740484,47.18799465722224,0.89,141.55
322.98,6,64,13.29079739362819,13.29079739362819,0,0.3,0.41,0.02,0.23,0.59,0,0,0.93,1.37,0.1,3.53,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,767.84,67.21,80.51,73.09001497118294,5.004245526954445,73.15,84667035.07440357,9.5,12.090229617028475,7.077929573625355,31.804778943567584,0.84,141.55
258.77,6,64,18.43495693748874,18.43495693748874,0,0.26,0.28,0,0.25,0.89,0,0,0.62,1.1,0.02,3.26,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,743.84,66.32,76.99,70.7924756050623,4.420388943575714,70.77,84667035.07458572,9.5,11.896976312901833,6.255376645162245,24.45010665709146,0.92,141.55
305.69,6,64,27.914615293269858,27.914615293269858,0,0.19,0.42,0,0.17,0.63,0,0,0.8,1.37,0.02,3.62,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,749.65,67.74,78.98,71.84305275520833,3.5873501648420074,71.06,84667035.07474622,9.5,11.98459601860626,5.072761805564397,18.04229056065465,0.81,141.55
215.8,6,64,34.166322711202284,34.166322711202284,0,0.08,0.2,0.15,0.12,0.81,0,0,0.35,0.83,0.2,2.48,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,709.84,62.97,75.95,68.17809494470097,4.308139382073275,68,84667035.07505633,9.5,11.671997875869891,6.08803499521339,24.74918950706022,0.87,141.55
248.07,6,64,32.90024275393142,32.90024275393142,0,0.29,0.22,0.02,0.37,0.82,0,0,0.53,1.05,0.08,3.13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,728.58,64.6,75.79,69.5039746015938,3.445329066700229,69.38,84667035.07523258,9.5,11.78824723527119,4.873151477788895,17.7900231721261,0.89,141.55
161.19,6,64,30.898973527523868,30.898973527523868,0,0.17,0.36,0.03,0.08,0.97,0,0,0.23,1.03,0.06,2.04,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,722.16,65.68,72.28,68.98351575909471,2.9030511818964606,68.84,84667035.07538456,9.5,11.744564901207356,4.107744182716851,10.798601114530475,0.8,141.55
316.52,6,64,6466.97470158514,6466.97470158514,0,0.12,0.08,0.3,0.13,0.65,0,0,0.95,0.67,0.45,3.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,684.9,56.4,76.57,64.85149160776444,6.841504505780367,65.22,84667035.07546943,9.5,11.383372360312723,9.663258720031608,56.72093255810715,0.91,141.55
221.55,6,64,98313.70419494566,98313.70419494566,0,0.14,0.11,0.29,0.3,0.64,0,0,0.52,0.53,0.43,2.65,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,687.41,58.53,75.64,65.91682525163175,6.0711448937285,66.02,84667035.07555118,9.5,11.47165717334716,8.569475196348167,51.41730772535884,0.9,141.55
244.5,6,64,31472.358142600628,31472.358142600628,0,0.31,0.15,0.1,0.28,0.83,0,0,0.54,0.95,0.17,3.19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,713.33,61.2,74.47,67.90001710767734,4.228147826913685,67.72,84667035.07572468,9.5,11.65109421704824,5.985185767727906,29.534937522738456,0.87,141.55
235.45,6,64,36126.34354753877,36126.34354753877,0,0.15,0.11,0.28,0.06,0.64,0,0,0.55,0.74,0.43,2.71,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,687.09,60.53,78.24,66.06552311963922,5.670493079574843,64.54,84667035.0758101,9.5,11.489503569524912,8.010399025903952,44.83063046218033,0.83,141.55
275.82,6,64,12.731178271489007,12.731178271489007,0,0.11,0.17,0.16,0.18,0.78,0,0,0.77,0.69,0.27,3.43,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,706.34,57.17,79.43,66.78997776037173,7.834833553504147,68.05,84667035.0759004,9.5,11.549866663323288,11.072973662815684,73.61038396694134,0.91,141.55
255.16,6,64,12.873503137355373,12.873503137355373,0,0.19,0.34,0.01,0.24,0.76,0,0,0.56,1.23,0.04,3.02,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,740.77,65.25,78,70.83446709306345,4.2477908972863965,70.43,84667035.07609357,9.5,11.901375228693771,6.009179763501772,22.16441023997339,0.93,141.55
352.07,6,64,16.613943299945944,16.613943299945944,0,0.24,0.07,0,0.4,0.93,0,0,1.01,0.9,0.02,4.39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,749.97,66.9,79.86,71.91447217282203,5.477844420308368,71.08,84667035.07625002,9.5,11.99004123329976,7.752881809649898,37.87044452076546,0.95,141.55
311.4,6,64,14.756932240053407,14.756932240053407,0,0.24,0.18,0.18,0.27,0.74,0,0,0.85,0.98,0.27,3.71,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,711.57,61.53,77.77,68.50627395669346,6.07381138509563,67.88,84667035.07633787,9.5,11.698308618612709,8.583879289622358,50.65948274010333,0.87,141.55
285.99,6,64,14.771185024856816,14.771185024856816,0,0.35,0.21,0.1,0.11,0.86,0,0,0.83,1.1,0.18,3.39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,713.67,63.32,74.68,67.94083793300783,3.848433327992098,67.69,84667035.07641327,9.5,11.655332786619468,5.424033352156652,21.50404474381341,0.85,141.55
243.75,6,64,12.219199416001285,12.219199416001285,0,0.14,0.29,0.19,0.18,0.72,0,0,0.55,1.14,0.26,2.77,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,714.12,63.62,75.88,68.34248156938521,4.517420566700785,67.41,84667035.07656288,9.5,11.678405364961945,6.365771531768028,24.99094070548826,0.93,141.55
257.06,6,64,21.70043472310942,21.70043472310942,0,0.28,0.17,0.28,0.16,0.63,0,0,0.65,1.02,0.34,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,683.65,60.78,73.94,65.82856436116343,4.70899612766109,65.4,84667035.07671718,9.5,11.459107920908515,6.658880271381977,34.13602127930731,0.83,141.55
206.69,6,64,11.805863330440427,11.805863330440427,0,0.18,0.21,0.08,0.23,0.86,0,0,0.3,1.04,0.19,2.65,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,721.78,65.4,73.86,69.0894046264623,3.3058562841612336,68.13,84667035.07683943,9.5,11.754083566151712,4.6758906676772485,13.371546139175967,0.94,141.55
290.54,6,64,15.075421262224973,15.075421262224973,0,0.16,0.2,0.38,0.18,0.6,0,0,0.84,0.66,0.64,3.32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,680.64,56.88,77.22,64.7568716278991,7.767305886143053,65.43,84667035.07692768,9.5,11.372129971175225,10.982160953437536,75.59169268407805,0.89,141.55
275.73,6,64,13.943720166683226,13.943720166683226,0,0.22,0.16,0.21,0.25,0.77,0,0,0.69,0.81,0.47,3.29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,704.7,61.28,77.69,66.85353605342885,6.230299742277132,67.82,84667035.07701436,9.5,11.549802203507973,8.789471534983697,53.876278021060216,0.89,141.55
297.2,6,64,14.38252089001409,14.38252089001409,0,0.31,0.28,0.01,0.25,0.86,0,0,0.77,1.17,0.09,3.71,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,739,66.24,77.78,70.14915117227115,4.050938631937641,70.5,84667035.07707854,9.5,11.842946648483956,5.734684590474214,20.89993484802231,0.89,141.55
213.82,6,64,488.9522089099861,488.9522089099861,0,0.18,0.07,0.1,0.2,0.87,0,0,0.43,0.72,0.19,2.87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,703.65,62.04,74.53,67.15538132051987,4.154063752408225,66.68,84667035.07725002,9.5,11.587544411741185,5.877072069489686,28.16286756875079,0.87,141.55
367.89,6,64,15.74557251279774,15.74557251279774,0,0.29,0.34,0.01,0.26,0.68,0,0,1.09,1.3,0.06,4.41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,753.59,65.18,80.13,72.07344842811986,5.13784343276048,71.68,84667035.07730742,9.5,12.003593910396392,7.271586523450773,31.22322119391384,0.92,141.55
278.81,6,64,13.80874801964618,13.80874801964618,0,0.34,0.28,0,0.25,0.76,0,0,0.65,1.23,0.13,3.49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,733.42,66.64,74.54,69.98100338760827,2.923903976106763,69.86,84667035.07743134,9.5,11.82879283048746,4.136778632447045,12.326376559680424,0.89,141.55
215.14,6,64,1335.3322041072672,1335.3322041072672,0,0.18,0.13,0.11,0.27,0.88,0,0,0.42,0.82,0.19,2.81,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,712.46,62.09,76.22,68.06941097383009,4.968630417026943,67.56,84667035.07760942,9.5,11.666685968754972,7.028092755999145,38.38887541167553,0.92,141.55
251.28,6,64,476.5977807110089,476.5977807110089,0,0.1,0.19,0.32,0.16,0.53,0,0,0.42,1.01,0.6,2.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,684.13,58.76,73.54,65.36899422795128,6.15490470457762,65.09,84667035.07766813,9.5,11.421644936910395,8.711724876017591,50.04029808205186,0.87,141.55
302.52,6,64,19.800372720049445,19.800372720049445,0,0.17,0.07,0.09,0.24,0.9,0,0,0.76,1.03,0.14,3.58,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,723.28,63.05,78.15,68.3981231216324,5.84524455799984,68.86,84667035.07776096,9.5,11.69290933513618,8.265404240198233,46.35880003886499,0.87,141.55
321.63,6,64,14.62895913219119,14.62895913219119,0,0.09,0.12,0.53,0.09,0.36,0,0,1,0.59,0.69,3.58,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,660.27,55.68,77.22,62.99798629771502,8.022833710912726,62.23,84667035.07788281,9.5,11.218782109990885,11.337697776175212,83.71130882989162,0.81,141.55
270.8,6,64,13.905794687928449,13.905794687928449,0,0.29,0.16,0.23,0.22,0.73,0,0,0.68,0.96,0.49,3.13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,697.76,63.04,75.84,66.75183457177496,4.03876005275149,66.02,84667035.0779723,9.5,11.541660349229176,5.711045116639554,23.241056529387865,0.84,141.55
266.48,6,64,22.77100745051372,22.77100745051372,0,0.13,0.21,0.32,0.11,0.64,0,0,0.77,0.7,0.51,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,683.95,58.68,75.66,64.70709126395619,6.05735627107345,65.43,84667035.0780602,9.5,11.367064852076831,8.57124541316878,50.5298738766093,0.81,141.55
286.98,6,64,13.51510340406842,13.51510340406842,0,0.2,0.14,0.23,0.19,0.73,0,0,0.79,0.84,0.4,3.43,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,696.88,57.72,77,65.57947075108414,6.460517390410728,66.28,84667035.07810782,9.5,11.445556795954811,9.143351841800802,51.99574133423464,0.93,141.55
233.64,6,64,187.0953950699516,187.0953950699516,0,0.17,0.27,0.19,0.18,0.77,0,0,0.56,0.84,0.25,2.87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,714.15,59.68,77.29,68.41235953262424,5.913112470507416,67.38,84667035.07816185,9.5,11.691827103576973,8.367446952116019,42.85612066830094,0.94,141.55
249.14,6,64,12.399121911025418,12.399121911025418,0,0.19,0.29,0.13,0.2,0.79,0,0,0.65,0.89,0.13,3.19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,733.71,65.2,77.94,70.57099924989011,5.0934566359569695,68.82,84667035.07823296,9.5,11.87542962743489,7.195849583076653,30.977863482596742,0.95,141.55
307.67,6,64,14.687699390471543,14.687699390471543,0,0.21,0.03,0.52,0.18,0.45,0,0,0.92,0.55,0.83,3.55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,641.78,54.96,71.94,60.90440729042199,6.062390847070201,61.47,84667035.07829729,9.5,11.027680216931133,8.573397608946532,55.48040048136757,0.74,141.55
296.39,6,64,14.561205987778544,14.561205987778544,0,0.11,0.33,0.2,0.19,0.58,0,0,0.79,1.02,0.33,3.46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,734.42,62.96,81.78,70.99875647310206,6.130953476843194,68.79,84667035.07856995,9.5,11.904045638870343,8.658187236557632,46.697850353455706,0.89,141.55
189.68,6,64,11.38047365087733,11.38047365087733,0,0.25,0.34,0.06,0.15,0.94,0,0,0.36,0.96,0.16,2.51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,725.64,65.44,73,69.14078133115594,3.239879461046379,68.6,84667035.07881588,9.5,11.758875448555091,4.575779204912194,12.747814627423825,0.92,141.55
400.79,6,64,17.14546709441525,17.14546709441525,0,0.4,0.25,0.06,0.27,0.72,0,0,1.28,1.18,0.1,4.73,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,747.06,63.09,81.03,70.7697289410366,6.865071576467852,71.8,84667035.07895274,9.5,11.893481022420334,9.705688019539286,58.29733659991085,0.89,141.55
238.47,6,64,71.17856737598063,71.17856737598063,0,0.27,0.35,0,0.21,0.87,0,0,0.6,1.08,0.04,3.05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,733.92,66.36,75.43,69.96401057864564,3.321021673943757,70.03,84667035.07904576,9.5,11.827809441343147,4.69962738247808,13.210778067388528,0.89,141.55
308.49,6,64,14.744501480009824,14.744501480009824,0,0.14,0.21,0.37,0.14,0.47,0,0,0.89,0.81,0.61,3.52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,686.74,59.93,76.82,66.2898075365467,5.875713592803455,64.58,84667035.0792368,9.5,11.50261053036976,8.317629593629034,40.64489720952722,0.93,141.55
242.98,6,64,11.296728477048712,11.296728477048712,0,0.16,0.11,0.22,0.23,0.78,0,0,0.53,0.78,0.46,2.96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,681.57,58.96,71.76,64.51397508395458,4.4572390790336645,65.68,84667035.07936363,9.5,11.34821999757834,6.290558131662854,34.375999042807685,0.79,141.55
192.9,6,64,11.44307236368532,11.44307236368532,0,0.27,0.17,0,0.27,1,0,0,0.28,1,0.12,2.67,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,718.44,66.08,72.48,68.31655817866344,2.4680709253563267,68.44,84667035.07965632,9.5,11.688769002052044,3.493276465680512,7.186424785739495,0.88,141.55
238.18,6,64,237.9559957133289,237.9559957133289,0,0.18,0.31,0.16,0.17,0.79,0,0,0.54,0.9,0.23,2.97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,732.01,63.88,77.75,69.90694916499909,4.8251618278697554,68.86,84667035.07976478,9.5,11.821593177350806,6.820041708843315,31.42369231074768,0.91,141.55
298.19,6,64,13.228525809162631,13.228525809162631,0,0.08,0.16,0.41,0.14,0.5,0,0,0.73,0.7,0.57,3.33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,698.13,59.82,79.03,67.51612014597889,7.00970630215482,65.56,84667035.07987034,9.5,11.606670054060071,9.911865771693837,56.67302260832904,0.94,141.55
345.64,6,64,14.231407281538656,14.231407281538656,0,0.06,0.02,0.51,0.14,0.47,0,0,1.03,0.51,0.8,3.83,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,656.27,55.4,73.07,62.3774106071517,6.318985482488793,62.39,84667035.08006424,9.5,11.159357700571633,8.938766431644952,54.4542342809414,0.78,141.55
298.97,6,64,14.07986224640013,14.07986224640013,0,0.22,0.12,0.19,0.16,0.78,0,0,0.88,0.76,0.32,3.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,703.32,58.74,76.43,67.01617795109088,5.450072841635234,66.56,84667035.08032101,9.5,11.572806449133898,7.708694406059705,41.347385543141606,0.78,141.55
300,6,64,14.0835788672092,14.0835788672092,0,0.12,0.1,0.31,0.21,0.64,0,0,0.83,0.72,0.45,3.53,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,686.44,55.08,78.23,64.98449285286436,8.065172567501062,65.42,84667035.08064009,9.5,11.395966586611785,11.39600675295395,75.83467118323189,0.92,141.55
365.82,6,64,14.815724735067576,14.815724735067576,0,0.18,0.14,0.15,0.22,0.74,0,0,0.91,1.22,0.26,4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,722.85,59,79.8,68.05219927277746,7.037963050290436,69.09,84667035.08078887,9.5,11.656167259461249,9.959041803119572,56.34700808491047,0.92,141.55
383.11,6,64,13.6958044061673,13.6958044061673,0,0.18,0.1,0.33,0.23,0.58,0,0,1.16,0.82,0.5,4.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,699.16,58.33,79.6,66.49191098345239,7.631058816009582,66.8,84667035.08095628,9.5,11.521373887953368,10.763155415878993,66.92511431041673,0.92,141.55
261.29,6,64,27.526285895749965,27.526285895749965,0,0.22,0.39,0.04,0.25,0.85,0,0,0.61,1.05,0.09,3.24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,756.4,65.09,78.24,72.21446478474225,5.256537364264966,72.06,84667035.0810829,9.5,12.011375995277277,7.432880567141966,36.93575174605192,0.85,141.55
363.1,6,64,12.24491072462789,12.24491072462789,0,0.13,0.2,0.26,0.18,0.55,0,0,1.08,0.95,0.4,4.14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,707.4,57.61,80.49,67.30387756288259,7.803345025822717,67.64,84667035.08128266,9.5,11.595591001916937,11.028400324313324,72.99076877805143,0.91,141.55
343.2,6,64,14.356775731802898,14.356775731802898,0,0.25,0.25,0.18,0.14,0.61,0,0,1.05,1.03,0.27,4.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,713.86,62.88,77.5,68.08580906748051,5.390014047095072,67.3,84667035.0814303,9.5,11.666088801948492,7.629511278821936,35.90212764820612,0.93,141.55
245.37,6,64,10.47025220189673,10.47025220189673,0,0.13,0.07,0.3,0.22,0.67,0,0,0.56,0.74,0.45,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,677.57,60.8,72.58,64.23272897407031,4.17599631623087,64.45,84667035.08187746,9.5,11.321210097970893,5.908171688875363,27.113713277416004,0.79,141.55
316.06,6,64,13.632320471081208,13.632320471081208,0,0.05,0.13,0.46,0.06,0.46,0,0,0.82,0.77,0.78,3.46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,669.69,57.44,74.46,64.3602501086375,6.3800418746079615,62.65,84667035.08194546,9.5,11.33420067957747,9.015877680436432,49.62653753445452,0.91,141.55
212.87,6,64,10.89212467422136,10.89212467422136,0,0.25,0.19,0.06,0.4,0.97,0,0,0.41,0.85,0.09,2.82,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,743.93,66.92,76.92,70.98881997869692,3.828412552857922,70.28,84667035.08205073,9.5,11.914733977008432,5.417066804425386,20.74419151366963,0.84,141.55
233.66,6,64,32.13239183783559,32.13239183783559,0,0.34,0.08,0.15,0.22,0.81,0,0,0.53,0.92,0.22,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,695.09,61.36,73.06,66.09142591795029,4.094650405084992,66.22,84667035.0821856,9.5,11.493775955668095,5.782006267591148,24.33159733247061,0.9,141.55
299.71,6,64,13.581559624355036,13.581559624355036,0,0.18,0.04,0.34,0.18,0.65,0,0,0.87,0.68,0.48,3.56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,664.43,57.6,75.36,63.221128085622674,5.880361864126563,63.84,84667035.08224611,9.5,11.237262718015645,8.320911474911881,47.76424192404215,0.83,141.55
329.55,6,64,14.957323669604754,14.957323669604754,0,0.19,0.19,0.14,0.25,0.74,0,0,0.91,0.96,0.37,3.85,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,734.45,61.26,78.38,70.18431687331417,6.209504801419603,69.28,84667035.08238669,9.5,11.842927455498122,8.78827024926378,47.24025651737857,0.94,141.55
322.31,6,64,13.948479151873412,13.948479151873412,0,0.21,0.2,0.22,0.26,0.67,0,0,0.92,0.91,0.35,3.83,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,716.5,60.52,77.92,68.06643821224355,6.175215463224216,68.31,84667035.08250579,9.5,11.656082955826957,8.737274324445117,49.0184278059487,0.89,141.55
243.16,6,64,11.529630934104718,11.529630934104718,0,0.29,0.15,0.06,0.29,0.94,0,0,0.55,0.93,0.12,3.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,723.87,64.01,76.9,69.13742547987789,4.963800212702534,68.9,84667035.08268744,9.5,11.75725885484804,7.014109676203812,35.017579318781934,0.93,141.55
316.41,6,64,12.920010281743512,12.920010281743512,0,0.07,0.12,0.32,0.08,0.64,0,0,0.73,0.72,0.53,3.64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,669.19,56.2,74.49,63.8706311376532,5.824340970501847,64.82,84667035.08288732,9.5,11.297034542054154,8.23912302269586,42.25634761329837,0.85,141.55
345.86,6,64,15.031584642175394,15.031584642175394,0,0.28,0.22,0.06,0.28,0.77,0,0,0.98,1.08,0.14,4.22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,741.43,65.18,79.76,71.06146185024126,5.527411725050196,70.71,84667035.08298211,9.5,11.916209653328112,7.805954868733313,35.09466089032348,0.94,141.55
324.1,6,64,13.82123519066156,13.82123519066156,0,0.23,0.22,0,0.23,0.87,0,0,0.9,1.13,0.02,3.94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,749.74,66.44,80.03,71.02825762442751,5.303009822407391,71.22,84667035.08308174,9.5,11.918178648650835,7.502729740968764,34.18822695962128,0.87,141.55
266.49,6,64,12.65931559937793,12.65931559937793,0,0.32,0.3,0.01,0.25,0.81,0,0,0.66,1.18,0.04,3.46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,734.47,66.44,76.63,70.17457370218361,3.539774800753928,69.78,84667035.08320045,9.5,11.84580715112722,4.993140504324404,15.678875542656442,0.91,141.55
362.85,6,64,14.37730556541316,14.37730556541316,0,0.18,0.37,0.08,0.17,0.57,0,0,1.01,1.28,0.21,4.26,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,727.51,62.53,79.11,68.97574736078336,5.546494824274277,69.98,84667035.08334991,9.5,11.735676888011298,7.829220652121739,41.38010793902092,0.83,141.55
317.84,6,64,12.87792455913111,12.87792455913111,0,0.34,0.09,0.04,0.22,0.92,0,0,1.09,0.79,0.18,3.94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,721.68,63.77,76.84,68.60253101959101,4.949445819970531,68.75,84667035.08358777,9.5,11.70941901828686,6.971178451956153,37.97882699160638,0.73,141.55
372.75,6,64,13.692828634925506,13.692828634925506,0,0.16,0.17,0.25,0.19,0.58,0,0,1.16,0.93,0.39,4.27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,705.07,57.6,80.46,66.84558304127073,8.775827548765466,67.51,84667035.08375832,9.5,11.55659787540664,12.413800484184309,88.80208494280241,0.92,141.55
373.71,6,64,13.080927392081596,13.080927392081596,0,0.19,0.19,0.08,0.29,0.76,0,0,0.97,1.07,0.17,4.36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,750.1,63.93,79.85,70.85120036654092,6.305663436618828,71.82,84667035.0839316,9.5,11.891931375907976,8.906923348366792,45.1973884366948,0.92,141.55
